company,year,text,label,score,score_diff,all_labels,all_scores,text_short
Porsche,2023,Der Porsche AG Konzern strebt eine Fahrzeugproduktion mit möglichst geringen negativen Umweltauswirkungen an.,konkrete Maßnahme,0.9319781064987183,0.8896060511469841,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9319781064987183, 0.04237205535173416, 0.02564980462193489]",Der Porsche AG Konzern strebt eine Fahrzeugproduktion mit möglichst geringen negativen Umweltauswirkungen an.
Porsche,2023,"Um den Einsatz nachhaltiger Materialien weiter zu fördern, hat die Porsche AG Kriterien definiert, die entsprechende Werkstoffe einzuhalten haben.",konkrete Maßnahme,0.999750018119812,0.9995763654151233,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.999750018119812, 0.0001736527046887204, 7.630907202837989e-05]","Um den Einsatz nachhaltiger Materialien weiter zu fördern, hat die Porsche AG Kriterien definiert, die entsprechende Werkstoffe einzuhalten haben."
Porsche,2023,"Die Porsche AG und ausgewählte Tochtergesellschaften erfassen die Auswirkungen der Produktion auf die Umwelt, darunter möglichst alle relevanten Belastungen für Luft und Gewässer, Energieverbrauch und Abfallaufkommen.",konkrete Maßnahme,0.7074488997459412,0.5520430207252502,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7074488997459412, 0.15540587902069092, 0.13714522123336792]","Die Porsche AG und ausgewählte Tochtergesellschaften erfassen die Auswirkungen der Produktion auf die Umwelt, darunter möglichst alle relevanten Belas"
Porsche,2023,"Die Porsche AG erfüllt z.B. seit 1996 die Vorgaben des EU-Öko-Audits (Eco-Management and Audit Scheme, EMAS), seit 1999 die Norm ISO 14001 für Umweltmanagement und seit 2011 die Norm ISO 50001 für Energiemanagement.",konkrete Maßnahme,0.9651952385902405,0.9461829718202353,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9651952385902405, 0.019012266770005226, 0.015792539343237877]","Die Porsche AG erfüllt z.B. seit 1996 die Vorgaben des EU-Öko-Audits (Eco-Management and Audit Scheme, EMAS), seit 1999 die Norm ISO 14001 für Umweltm"
Porsche,2023,Die Porsche AG und die Porsche Leipzig GmbH messen und überwachen an den eigenen Unternehmensstandorten die Emission von indirekten Treibhausgasen.,konkrete Maßnahme,0.7759677171707153,0.6339617967605591,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7759677171707153, 0.14200592041015625, 0.08202635496854782]",Die Porsche AG und die Porsche Leipzig GmbH messen und überwachen an den eigenen Unternehmensstandorten die Emission von indirekten Treibhausgasen.
Porsche,2023,VOC-Emissionen möglichst zu minimieren.,konkrete Maßnahme,0.8979361057281494,0.8223335966467857,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8979361057281494, 0.07560250908136368, 0.026461342349648476]",VOC-Emissionen möglichst zu minimieren.
Porsche,2023,Boden- und Grundwasserschutz um nachhaltig deren Funktion zu sichern oder wiederherzustellen.,konkrete Maßnahme,0.9731898903846741,0.9595099464058876,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9731898903846741, 0.013679943978786469, 0.013130202889442444]",Boden- und Grundwasserschutz um nachhaltig deren Funktion zu sichern oder wiederherzustellen.
Porsche,2023,Bodenmaterial regional sinnvoll wieder eingesetzt wird.,konkrete Maßnahme,0.7073078155517578,0.4818999916315079,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7073078155517578, 0.22540782392024994, 0.06728430092334747]",Bodenmaterial regional sinnvoll wieder eingesetzt wird.
Porsche,2023,Der Porsche AG Konzern achtet nach Möglichkeit bereits bei der Fahrzeugentwicklung auf die Vermeidung von Schad- und Gefahrstoffen.,konkrete Maßnahme,0.7898745536804199,0.6651421189308167,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7898745536804199, 0.12473243474960327, 0.08539304882287979]",Der Porsche AG Konzern achtet nach Möglichkeit bereits bei der Fahrzeugentwicklung auf die Vermeidung von Schad- und Gefahrstoffen.
Porsche,2023,"""In der ""Lackiererei II"" am Standort StuttgartZuffenhausen wird der Grenzwert über eine im Rahmen der Abgasnachbehandlung zum Einsatz kommende regenerativ-thermische Nachverbrennung um rund 33 g/m2 unterschritten.",konkrete Maßnahme,0.5726174116134644,0.328254297375679,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5726174116134644, 0.24436311423778534, 0.18301953375339508]","""In der ""Lackiererei II"" am Standort StuttgartZuffenhausen wird der Grenzwert über eine im Rahmen der Abgasnachbehandlung zum Einsatz kommende regener"
Porsche,2023,"""eine Gefährdung von Mensch und Umwelt weitestgehend auszuschließen""",vage Behauptung,0.5479578375816345,0.3177434802055359,"['vage Behauptung', 'konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage']","[0.5479578375816345, 0.23021435737609863, 0.22182780504226685]","""eine Gefährdung von Mensch und Umwelt weitestgehend auszuschließen"""
Porsche,2023,Porsche AG Konzern strebt eine Produktion mit möglichst geringen negativen Auswirkungen auf die Umwelt an.,konkrete Maßnahme,0.8424734473228455,0.7316136807203293,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8424734473228455, 0.11085976660251617, 0.046666745096445084]",Porsche AG Konzern strebt eine Produktion mit möglichst geringen negativen Auswirkungen auf die Umwelt an.
Porsche,2023,"Porsche Strategie 2030: Minderung des Wasserverbrauchs, der Abwassermenge und der Emissionen ins Abwasser an allen Porsche-eigenen Produktionsstandorten bis hin zur Verwirklichung der Vision einer ""Zero Impact Factory"".",konkrete Maßnahme,0.999411940574646,0.9990386548161041,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.999411940574646, 0.00037328575854189694, 0.00021477908012457192]","Porsche Strategie 2030: Minderung des Wasserverbrauchs, der Abwassermenge und der Emissionen ins Abwasser an allen Porsche-eigenen Produktionsstandort"
Porsche,2023,"""Ziel ist es, den Wasserverbrauch und das Abwasseraufkommen ... zu verringern.""",konkrete Maßnahme,0.9822137951850891,0.9718830799683928,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9822137951850891, 0.010330715216696262, 0.007455482147634029]","""Ziel ist es, den Wasserverbrauch und das Abwasseraufkommen ... zu verringern."""
Porsche,2023,"""die Umweltbelastungen pro Fahrzeug in der eigenen Produktion zu reduzieren,""",konkrete Maßnahme,0.729907751083374,0.5542815625667572,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.729907751083374, 0.17562618851661682, 0.09446606040000916]","""die Umweltbelastungen pro Fahrzeug in der eigenen Produktion zu reduzieren,"""
Porsche,2023,Minimierung der Schadstoffeinträge in Abwässer sowie verstärkten Boden- und Grundwasserschutz beim Einsatz von potenziell wassergefährdenden Stoffen.,konkrete Maßnahme,0.9758199453353882,0.9624011414125562,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9758199453353882, 0.013418803922832012, 0.010761273093521595]",Minimierung der Schadstoffeinträge in Abwässer sowie verstärkten Boden- und Grundwasserschutz beim Einsatz von potenziell wassergefährdenden Stoffen.
Porsche,2023,"Die Porsche AG hat das Risiko für Betriebsstörungen beim Umgang mit wassergefährdenden Stoffen verringert – durch die Sensibilisierung der Mitarbeitenden, technische Schutzeinrichtungen bei den Produktionsanlagen und durch die Bereitstellung sogenannter ""Bindemittelstationen"" im Außenbereich.",konkrete Maßnahme,0.9228349328041077,0.8835742399096489,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9228349328041077, 0.03926069289445877, 0.037904415279626846]",Die Porsche AG hat das Risiko für Betriebsstörungen beim Umgang mit wassergefährdenden Stoffen verringert – durch die Sensibilisierung der Mitarbeiten
Porsche,2023,Schadstoffe zu reduzieren,konkrete Maßnahme,0.8198254704475403,0.700879231095314,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8198254704475403, 0.11894623935222626, 0.061228275299072266]",Schadstoffe zu reduzieren
Porsche,2023,Gewässerbelastung durch Einleiten von Schadstoffen zu verringern,konkrete Maßnahme,0.7078931927680969,0.5276820361614227,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.7078931927680969, 0.1802111566066742, 0.11189564317464828]",Gewässerbelastung durch Einleiten von Schadstoffen zu verringern
Porsche,2023,Der Schutz der Artenvielfalt geht deshalb weit über den reinen Naturschutz hinaus und ist neben Maßnahmen gegen den Klimawandel eine der drängendsten globalen Aufgaben.,konkrete Maßnahme,0.9978161454200745,0.9963071736274287,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9978161454200745, 0.0015089717926457524, 0.0006748538580723107]",Der Schutz der Artenvielfalt geht deshalb weit über den reinen Naturschutz hinaus und ist neben Maßnahmen gegen den Klimawandel eine der drängendsten 
Porsche,2023,"Vision einer ""Zero Impact Factory""",konkrete Maßnahme,0.8230531215667725,0.7283691167831421,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8230531215667725, 0.09468400478363037, 0.08226288855075836]","Vision einer ""Zero Impact Factory"""
Porsche,2023,kontinuierlich zu identifizieren und anschließend sukzessive zu minimieren.,konkrete Maßnahme,0.6340394020080566,0.3383185863494873,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6340394020080566, 0.29572081565856934, 0.0702398493885994]",kontinuierlich zu identifizieren und anschließend sukzessive zu minimieren.
Porsche,2023,Der Standort Stuttgart-Zuffenhausen möchte im Hinblick auf Biodiversität ein Vorbild für weitere Standorte des Porsche AG Konzerns sein,konkrete Maßnahme,0.9931129813194275,0.9882077728398144,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9931129813194275, 0.004905208479613066, 0.0019818833097815514]",Der Standort Stuttgart-Zuffenhausen möchte im Hinblick auf Biodiversität ein Vorbild für weitere Standorte des Porsche AG Konzerns sein
Porsche,2023,"Bis 2025 sollen im Rahmen der Vision einer ""Zero Impact Factory"" verbindliche Ziele für mehr Biodiversität am Standort Stuttgart-Zuffenhausen definiert werden, die auch die direkte Nachbarschaft zum FFH-Schutzgebiet (FFH-Gebiet = Fauna-Flora-Habitat-Gebiet) Stuttgarter Bucht und Glemswald berücksichtigen.",konkrete Maßnahme,0.999427318572998,0.9990766436676495,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.999427318572998, 0.00035067490534856915, 0.00022203353000804782]","Bis 2025 sollen im Rahmen der Vision einer ""Zero Impact Factory"" verbindliche Ziele für mehr Biodiversität am Standort Stuttgart-Zuffenhausen definier"
Porsche,2023,"Auf Grundlage einer Standortcheckliste zur Erreichung der Vision einer ""Zero Impact Factory"" werden standortspezifische Maßnahmenpläne erarbeitet.",konkrete Maßnahme,0.9992719292640686,0.9988587974803522,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9992719292640686, 0.0004131317837163806, 0.00031490856781601906]","Auf Grundlage einer Standortcheckliste zur Erreichung der Vision einer ""Zero Impact Factory"" werden standortspezifische Maßnahmenpläne erarbeitet."
Porsche,2023,Seit 2014 konnte der Wasserverbrauch in der werkseigenen Produktion pro produziertes Fahrzeug um mehr als 25 % reduziert werden.,konkrete Maßnahme,0.6686339378356934,0.4985833317041397,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.6686339378356934, 0.17005060613155365, 0.161315456032753]",Seit 2014 konnte der Wasserverbrauch in der werkseigenen Produktion pro produziertes Fahrzeug um mehr als 25 % reduziert werden.
Porsche,2023,Ein 2022 eingeführtes Monitoring der naturnahen Flächen soll die Entwicklung dieser Flächen sichern und weitere Handlungsempfehlungen ableiten.,konkrete Maßnahme,0.9843668937683105,0.9747728789225221,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9843668937683105, 0.009594014845788479, 0.006039062514901161]",Ein 2022 eingeführtes Monitoring der naturnahen Flächen soll die Entwicklung dieser Flächen sichern und weitere Handlungsempfehlungen ableiten.
Porsche,2023,"""zur langfristigen Sicherung der Lebensräume von Tieren und Pflanzen.""",konkrete Maßnahme,0.9584964513778687,0.9360864702612162,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9584964513778687, 0.02240998111665249, 0.01909354142844677]","""zur langfristigen Sicherung der Lebensräume von Tieren und Pflanzen."""
Porsche,2023,"Ein Biotopverbund entstehen zu lassen, der an die naturraumtypischen Strukturen und Arten außerhalb des Geländes des Entwicklungszentrums anknüpft.",konkrete Maßnahme,0.7954220175743103,0.6651919782161713,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7954220175743103, 0.13023003935813904, 0.07434792071580887]","Ein Biotopverbund entstehen zu lassen, der an die naturraumtypischen Strukturen und Arten außerhalb des Geländes des Entwicklungszentrums anknüpft."
Porsche,2023,"""den Schutz von Wildbienenarten... um ihre vorhandenen Lebensbedingungen weiter zu verbessern""",konkrete Maßnahme,0.9428064823150635,0.9116750936955214,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9428064823150635, 0.031131388619542122, 0.026062102988362312]","""den Schutz von Wildbienenarten... um ihre vorhandenen Lebensbedingungen weiter zu verbessern"""
Porsche,2023,"""potenzielle Umweltauswirkungen sukzessive reduziert werden.""",konkrete Maßnahme,0.6817243099212646,0.4809926301240921,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.6817243099212646, 0.20073167979717255, 0.117544025182724]","""potenzielle Umweltauswirkungen sukzessive reduziert werden."""
Porsche,2023,"Die Porsche AG und ausgewählte Tochtergesellschaften haben zur Umsetzung der gesetzlichen Vorgaben ein Abfallwirtschaftskonzept erstellt, dessen Kernpunkte die Abfallhierarchie stets berücksichtigt.",konkrete Maßnahme,0.849978506565094,0.7736493572592735,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.849978506565094, 0.07632914930582047, 0.07369232177734375]","Die Porsche AG und ausgewählte Tochtergesellschaften haben zur Umsetzung der gesetzlichen Vorgaben ein Abfallwirtschaftskonzept erstellt, dessen Kernp"
Porsche,2023,"Das Ressourceneffizienzprogramms zielt darauf ab, die Umweltauswirkungen der Fahrzeugproduktion von 2014 bis 2025 um durchschnittlich 45 % zu reduzieren.",konkrete Maßnahme,0.9993355870246887,0.9989716877462342,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9993355870246887, 0.00036389927845448256, 0.00030050697387196124]","Das Ressourceneffizienzprogramms zielt darauf ab, die Umweltauswirkungen der Fahrzeugproduktion von 2014 bis 2025 um durchschnittlich 45 % zu reduzier"
Porsche,2023,"""Abfälle weiter zu vermindern.""",konkrete Maßnahme,0.7653543949127197,0.6102423518896103,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.7653543949127197, 0.15511204302310944, 0.07953354716300964]","""Abfälle weiter zu vermindern."""
Porsche,2023,"""bis 2030 die bestehenden Umweltbelastungen durch die eigene Fahrzeugproduktion weitestmöglich zu verringern""",konkrete Maßnahme,0.8837007880210876,0.8237913325428963,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8837007880210876, 0.059909455478191376, 0.05638975650072098]","""bis 2030 die bestehenden Umweltbelastungen durch die eigene Fahrzeugproduktion weitestmöglich zu verringern"""
Porsche,2023,"Abfälle umweltschonend zu verringern, zu verwerten und zu beseitigen sowie abfallarme Verfahren in der eigenen Fahrzeugproduktion zu bewerten.",konkrete Maßnahme,0.9967223405838013,0.9945758222602308,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9967223405838013, 0.00214651832357049, 0.0011311357375234365]","Abfälle umweltschonend zu verringern, zu verwerten und zu beseitigen sowie abfallarme Verfahren in der eigenen Fahrzeugproduktion zu bewerten."
Porsche,2023,Die beschriebene Optimierung soll somit künftig sukzessive auf weitere wesentliche Standorte ausgeweitet werden.,konkrete Maßnahme,0.7974463701248169,0.6677743345499039,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7974463701248169, 0.12967203557491302, 0.07288162410259247]",Die beschriebene Optimierung soll somit künftig sukzessive auf weitere wesentliche Standorte ausgeweitet werden.
Porsche,2023,"""die Abfälle in ihrer Sattlerei am Standort Stuttgart-Zuffenhausen weiter zu reduzieren""",konkrete Maßnahme,0.7882797718048096,0.6713981702923775,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7882797718048096, 0.1168816015124321, 0.09483867138624191]","""die Abfälle in ihrer Sattlerei am Standort Stuttgart-Zuffenhausen weiter zu reduzieren"""
Porsche,2023,"""nicht vermeidbare Abfallanteile konsequent am Entstehungsort getrennt gesammelt werden""",konkrete Maßnahme,0.9560756683349609,0.9216395244002342,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9560756683349609, 0.034436143934726715, 0.009488153271377087]","""nicht vermeidbare Abfallanteile konsequent am Entstehungsort getrennt gesammelt werden"""
Porsche,2023,>150,unsicher,0.4724552631378174,0.08760091662406921,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.4724552631378174, 0.38485434651374817, 0.14269043505191803]",>150
Porsche,2023,Budget für die Weiterbildung von Mitarbeitenden im Rahmen einer nachhaltigen und sozialverträglichen Transformation: 10 Mio. €,konkrete Maßnahme,0.7832628488540649,0.6671818047761917,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7832628488540649, 0.11608104407787323, 0.1006561741232872]",Budget für die Weiterbildung von Mitarbeitenden im Rahmen einer nachhaltigen und sozialverträglichen Transformation: 10 Mio. €
Porsche,2023,"Ziel ist es, eine Vergleichbarkeit zwischen den unterschiedlichen Förderprojekten herzustellen und gleichzeitig Optimierungspotenziale für die interne Bewertung zu identifizieren.",konkrete Maßnahme,0.6783725619316101,0.46945030987262726,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6783725619316101, 0.20892225205898285, 0.11270511150360107]","Ziel ist es, eine Vergleichbarkeit zwischen den unterschiedlichen Förderprojekten herzustellen und gleichzeitig Optimierungspotenziale für die interne"
Porsche,2023,Die Umwelt zu erhalten,konkrete Maßnahme,0.9265100955963135,0.8780263029038906,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9265100955963135, 0.04848379269242287, 0.025006111711263657]",Die Umwelt zu erhalten
Porsche,2023,gute Arbeits- und Lebensbedingungen zu sichern,konkrete Maßnahme,0.9304149746894836,0.8941622897982597,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9304149746894836, 0.03625268489122391, 0.033332373946905136]",gute Arbeits- und Lebensbedingungen zu sichern
Porsche,2023,das gesellschaftliche Miteinander zu stärken,konkrete Maßnahme,0.7825651168823242,0.6437580585479736,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7825651168823242, 0.13880705833435059, 0.0786278247833252]",das gesellschaftliche Miteinander zu stärken
Porsche,2023,"""Vor allem junge oder benachteiligte Menschen sollen durch gezielte Förderung und Ausbildung befähigt werden, ihre Lebenssituation dauerhaft zu verbessern.""",konkrete Maßnahme,0.9914937019348145,0.986723929643631,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9914937019348145, 0.004769772291183472, 0.003736532060429454]","""Vor allem junge oder benachteiligte Menschen sollen durch gezielte Förderung und Ausbildung befähigt werden, ihre Lebenssituation dauerhaft zu verbes"
Porsche,2023,"""das ehrenamtliche Engagement der Mitarbeitenden weiter fördern soll.""",konkrete Maßnahme,0.6667138934135437,0.44771213829517365,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6667138934135437, 0.21900175511837006, 0.11428428441286087]","""das ehrenamtliche Engagement der Mitarbeitenden weiter fördern soll."""
Porsche,2023,Ziel ist es weiterhin hochwertige Bildung für die betroffenen Kinder und Jugendlichen zu gewährleisten.,konkrete Maßnahme,0.869828462600708,0.783892810344696,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.869828462600708, 0.08593565225601196, 0.04423588141798973]",Ziel ist es weiterhin hochwertige Bildung für die betroffenen Kinder und Jugendlichen zu gewährleisten.
Porsche,2023,Innerhalb von drei Jahren sollen 356 Wünsche erfüllt werden.,konkrete Maßnahme,0.5723364353179932,0.3178671896457672,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5723364353179932, 0.25446924567222595, 0.17319436371326447]",Innerhalb von drei Jahren sollen 356 Wünsche erfüllt werden.
Porsche,2023,"V."" engagiert sich für Umweltbildung, Bewusstseinsbildung und naturnahen Waldbau.",konkrete Maßnahme,0.9667632579803467,0.9493988547474146,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9667632579803467, 0.01736440323293209, 0.015872349962592125]","V."" engagiert sich für Umweltbildung, Bewusstseinsbildung und naturnahen Waldbau."
Porsche,2023,"""LESEFÖRDERUNG",konkrete Maßnahme,0.5019683241844177,0.13864436745643616,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5019683241844177, 0.36332395672798157, 0.1347077190876007]","""LESEFÖRDERUNG"
Porsche,2023,"Die Porsche AG möchte mit der Leseförderung einen Beitrag zur Chancengleichheit leisten.""",konkrete Maßnahme,0.8961851596832275,0.8266556933522224,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8961851596832275, 0.0695294663310051, 0.03428539261221886]","Die Porsche AG möchte mit der Leseförderung einen Beitrag zur Chancengleichheit leisten."""
Porsche,2023,"""Langfristige strategische Schulkooperationen sorgen zudem dafür, dass die Ausbildungskompetenzen lokal verankert werden können. PAVE hat somit das Ziel langfristig zu wirken.""",konkrete Maßnahme,0.7894020676612854,0.6399144977331161,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7894020676612854, 0.14948756992816925, 0.061110395938158035]","""Langfristige strategische Schulkooperationen sorgen zudem dafür, dass die Ausbildungskompetenzen lokal verankert werden können. PAVE hat somit das Zi"
Porsche,2023,"""Die globale Initiative ""Join the Porsche Ride"" unterstreicht das ganzheitliche Verständnis von sozialem und gesellschaftlichem Engagement des Porsche AG Konzerns. Das Projekt orientiert sich eng an den ""Sustainable Development Goals"" (SDGs) der Vereinten Nationen und adressiert diese an den jeweiligen Stationen.""",konkrete Maßnahme,0.9994067549705505,0.9989339574822225,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9994067549705505, 0.00047279748832806945, 0.00012047950440319255]","""Die globale Initiative ""Join the Porsche Ride"" unterstreicht das ganzheitliche Verständnis von sozialem und gesellschaftlichem Engagement des Porsche"
Porsche,2023,Porsche setzt sich ein für:,unsicher,0.48724329471588135,0.15852245688438416,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.48724329471588135, 0.3287208378314972, 0.18403588235378265]",Porsche setzt sich ein für:
Porsche,2023,- Nachhaltige Gewinnung von Rohstoffen,konkrete Maßnahme,0.868779182434082,0.7958945035934448,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.868779182434082, 0.07288467884063721, 0.05833616480231285]",- Nachhaltige Gewinnung von Rohstoffen
Porsche,2023,- Einhaltung von Menschenrechten,unsicher,0.4953073263168335,0.12288737297058105,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4953073263168335, 0.37241995334625244, 0.13227272033691406]",- Einhaltung von Menschenrechten
Porsche,2023,- Faire Arbeitsbedingungen,konkrete Maßnahme,0.6012601256370544,0.39060981571674347,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.6012601256370544, 0.21065030992031097, 0.1880895495414734]",- Faire Arbeitsbedingungen
Porsche,2023,"Die RMI veröffentlichte 2021 einen weltweiten Arbeitsplatzstandard für Arbeitssicherheit, faire Arbeitsbedingungen und Löhne: den ""Global Mica Standard"".",konkrete Maßnahme,0.8509145975112915,0.7630493938922882,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8509145975112915, 0.0878652036190033, 0.06122010946273804]","Die RMI veröffentlichte 2021 einen weltweiten Arbeitsplatzstandard für Arbeitssicherheit, faire Arbeitsbedingungen und Löhne: den ""Global Mica Standar"
Porsche,2023,kein relevantes Nachhaltigkeitsversprechen mit konkretem Ziel gefunden,vage Behauptung,0.9574897885322571,0.9167746417224407,"['vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme']","[0.9574897885322571, 0.04071514680981636, 0.0017950236797332764]",kein relevantes Nachhaltigkeitsversprechen mit konkretem Ziel gefunden
Porsche,2023,Die Integration von Kindern und Jugendlichen mit Flucht- und Migrationshintergrund in den Sportvereinen gefördert werden soll.,konkrete Maßnahme,0.6955104470252991,0.5124740451574326,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6955104470252991, 0.18303640186786652, 0.1214531734585762]",Die Integration von Kindern und Jugendlichen mit Flucht- und Migrationshintergrund in den Sportvereinen gefördert werden soll.
Porsche,2023,Der Text enthält kein Nachhaltigkeitsversprechen mit einem konkreten Ziel.,vage Behauptung,0.9912510514259338,0.9841134687885642,"['vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme']","[0.9912510514259338, 0.007137582637369633, 0.001611383049748838]",Der Text enthält kein Nachhaltigkeitsversprechen mit einem konkreten Ziel.
Porsche,2023,"Arbeitsunfälle, physische und psychische Fehlbelastungen sowie arbeitsbedingte Erkrankungen so weit wie möglich zu vermeiden.",konkrete Maßnahme,0.8897289037704468,0.8082542568445206,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8897289037704468, 0.08147464692592621, 0.028796469792723656]","Arbeitsunfälle, physische und psychische Fehlbelastungen sowie arbeitsbedingte Erkrankungen so weit wie möglich zu vermeiden."
Porsche,2023,Sicherster Arbeitgeber der Automobilbranche,konkrete Maßnahme,0.6906906962394714,0.5046121925115585,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6906906962394714, 0.1860785037279129, 0.12323082983493805]",Sicherster Arbeitgeber der Automobilbranche
