company,year,text,label,score,score_diff,all_labels,all_scores,text_short
Audi,2023,"* ""Kreislaufwirtschaft und nachhaltige Materialien"" (Seite 79)",konkrete Maßnahme,0.514854371547699,0.2658870667219162,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.514854371547699, 0.24896730482578278, 0.23617835342884064]","* ""Kreislaufwirtschaft und nachhaltige Materialien"" (Seite 79)"
Audi,2023,"* ""Naturschutz und Biodiversität"" (Seite 87)",konkrete Maßnahme,0.5529506802558899,0.297556608915329,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5529506802558899, 0.2553940713405609, 0.19165529310703278]","* ""Naturschutz und Biodiversität"" (Seite 87)"
Audi,2023,negative Auswirkungen so gering wie möglich zu halten,konkrete Maßnahme,0.5775049328804016,0.3121986389160156,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.5775049328804016, 0.265306293964386, 0.1571887582540512]",negative Auswirkungen so gering wie möglich zu halten
Audi,2023,Ausbau der Elektromobilität in Kombination mit dem Einsatz von Grünstrom fördert eine umwelt- und gesundheitsfreundliche Mobilität.,konkrete Maßnahme,0.983343780040741,0.9701283071190119,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.983343780040741, 0.013215472921729088, 0.00344073586165905]",Ausbau der Elektromobilität in Kombination mit dem Einsatz von Grünstrom fördert eine umwelt- und gesundheitsfreundliche Mobilität.
Audi,2023,"Audi reduziert konsequent CO2-Emissionen und den Energieverbrauch entlang seiner Wertschöpfungskette, um den ökologischen Fußabdruck über den gesamten Lebenszyklus der Fahrzeuge zu verringern.",konkrete Maßnahme,0.999445915222168,0.999063017196022,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.999445915222168, 0.00038289802614599466, 0.0001712426164885983]","Audi reduziert konsequent CO2-Emissionen und den Energieverbrauch entlang seiner Wertschöpfungskette, um den ökologischen Fußabdruck über den gesamten"
Audi,2023,"Bereits 2025 sollen alle Audi Produktionsstandorte1 bilanziell CO2-neutral2 fertigen, bis spätestens 2050 soll das gesamte Unternehmen bilanzielle CO2-Neutralität2 erreichen.",konkrete Maßnahme,0.8346918821334839,0.721507765352726,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8346918821334839, 0.1131841167807579, 0.05212397873401642]","Bereits 2025 sollen alle Audi Produktionsstandorte1 bilanziell CO2-neutral2 fertigen, bis spätestens 2050 soll das gesamte Unternehmen bilanzielle CO2"
Audi,2023,"Audi ist Mitglied im United Nations Global Compact (UNGC), der weltweit größten Initiative für nachhaltige Unternehmensführung, und treibt in diesem Rahmen die Umsetzung der UN-Nachhaltigkeitsziele (Sustainable Development Goals, SDGs) voran.",konkrete Maßnahme,0.9943153262138367,0.9898086041212082,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9943153262138367, 0.004506722092628479, 0.001177947036921978]","Audi ist Mitglied im United Nations Global Compact (UNGC), der weltweit größten Initiative für nachhaltige Unternehmensführung, und treibt in diesem R"
Audi,2023,"Reduktion der Treibhausgasemissionen über die gesamte Wertschöpfungskette Emissionen und Energie entlang der Wertschöpfungskette GRI 302, 305 festgeschrieben.",konkrete Maßnahme,0.999207079410553,0.9987087797489949,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.999207079410553, 0.0004982996615581214, 0.00029465669649653137]","Reduktion der Treibhausgasemissionen über die gesamte Wertschöpfungskette Emissionen und Energie entlang der Wertschöpfungskette GRI 302, 305 festgesc"
Audi,2023,CO2-Emissionen entlang der gesamten Wertschöpfungskette reduzieren,konkrete Maßnahme,0.9550191164016724,0.9217931069433689,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9550191164016724, 0.03322600945830345, 0.011754903011023998]",CO2-Emissionen entlang der gesamten Wertschöpfungskette reduzieren
Audi,2023,Audi strebt die Reduktion der CO2-Emissionen in allen Phasen der Wertkette an.,konkrete Maßnahme,0.9826661348342896,0.9736777450889349,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9826661348342896, 0.008988389745354652, 0.008345436304807663]",Audi strebt die Reduktion der CO2-Emissionen in allen Phasen der Wertkette an.
Audi,2023,Bis spätestens 2050 möchte der Audi Konzern unternehmensweit bilanzielle CO2-Neutralität2 erreichen.,konkrete Maßnahme,0.8571396470069885,0.760783240199089,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8571396470069885, 0.09635640680789948, 0.046504005789756775]",Bis spätestens 2050 möchte der Audi Konzern unternehmensweit bilanzielle CO2-Neutralität2 erreichen.
Audi,2023,"""auf dem Weg zur bilanziellen CO2-Neutralität""",konkrete Maßnahme,0.8470771908760071,0.7092506289482117,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8470771908760071, 0.1378265619277954, 0.015096276067197323]","""auf dem Weg zur bilanziellen CO2-Neutralität"""
Audi,2023,Die CO2-Emissionen entlang des gesamten Lebenszyklus je Fahrzeugmodell auf Flottenbasis sollen um 30 Prozent bis 2025 gegenüber dem Basisjahr 2015 und um 40 Prozent bis 2030 (Basisjahr 2018) reduziert werden.,konkrete Maßnahme,0.9243791103363037,0.8798110410571098,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9243791103363037, 0.04456806927919388, 0.03105281852185726]",Die CO2-Emissionen entlang des gesamten Lebenszyklus je Fahrzeugmodell auf Flottenbasis sollen um 30 Prozent bis 2025 gegenüber dem Basisjahr 2015 und
Audi,2023,Dekarbonisierung der Lieferkette durch die konsequente Elektrifizierung des Audi Fahrzeugportfolios.,konkrete Maßnahme,0.992399275302887,0.9877311829477549,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.992399275302887, 0.004668092355132103, 0.00293265120126307]",Dekarbonisierung der Lieferkette durch die konsequente Elektrifizierung des Audi Fahrzeugportfolios.
Audi,2023,"Audi verpflichtet beispielsweise Lieferunternehmen bei der Herstellung der Hochvoltbatteriezellen für die neue Premium Platform Electric zum Einsatz von Grünstrom. Außerdem setzen die Lieferant_innen bei ausgewählten Bauteilen, zum Beispiel im Bereich der Karosserie, CO2-reduziertes Aluminium ein.",konkrete Maßnahme,0.7375094294548035,0.5956493318080902,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7375094294548035, 0.14186009764671326, 0.12063048034906387]",Audi verpflichtet beispielsweise Lieferunternehmen bei der Herstellung der Hochvoltbatteriezellen für die neue Premium Platform Electric zum Einsatz v
Audi,2023,*   Ein wachsender Anteil von Rohstoffkreisläufen wird zukünftig geschlossen.,unsicher,0.41190457344055176,0.10580310225486755,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.41190457344055176, 0.3061014711856842, 0.28199389576911926]",*   Ein wachsender Anteil von Rohstoffkreisläufen wird zukünftig geschlossen.
Audi,2023,*   Der Einsatz von Rezyklaten in den Fahrzeugprojekten wird gesteigert.,unsicher,0.410623699426651,0.024124234914779663,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.410623699426651, 0.38649946451187134, 0.20287685096263885]",*   Der Einsatz von Rezyklaten in den Fahrzeugprojekten wird gesteigert.
Audi,2023,Den Energiebedarf um rund 95 Prozent reduzieren.,konkrete Maßnahme,0.6882191896438599,0.5000705420970917,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6882191896438599, 0.1881486475467682, 0.12363214045763016]",Den Energiebedarf um rund 95 Prozent reduzieren.
Audi,2023,Phase 2: Dekarbonisierung der Produktion,konkrete Maßnahme,0.8123279213905334,0.6972839683294296,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8123279213905334, 0.11504395306110382, 0.0726281926035881]",Phase 2: Dekarbonisierung der Produktion
Audi,2023,Mission:Zero,unsicher,0.40710586309432983,0.041465044021606445,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.40710586309432983, 0.3656408190727234, 0.22725336253643036]",Mission:Zero
Audi,2023,"""Das Handlungsfeld Dekarbonisierung hat die bilanziell CO2-neutrale2 Fertigung an allen Audi Produktionsstandorten1 bis 2025 zum Ziel.""",konkrete Maßnahme,0.9994834065437317,0.9992102853138931,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9994834065437317, 0.0002731212298385799, 0.00024339393712580204]","""Das Handlungsfeld Dekarbonisierung hat die bilanziell CO2-neutrale2 Fertigung an allen Audi Produktionsstandorten1 bis 2025 zum Ziel."""
Audi,2023,Bis 2025 sollen die Werke Neckarsulm und San José Chiapa (Mexiko) bilanziell CO2-neutral sein.,konkrete Maßnahme,0.876055896282196,0.7981685176491737,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.876055896282196, 0.07788737863302231, 0.046056702733039856]",Bis 2025 sollen die Werke Neckarsulm und San José Chiapa (Mexiko) bilanziell CO2-neutral sein.
Audi,2023,Bilanzielle CO2-Neutralität2,konkrete Maßnahme,0.5988208055496216,0.26812055706977844,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.5988208055496216, 0.33070024847984314, 0.07047893851995468]",Bilanzielle CO2-Neutralität2
Audi,2023,"* ""Jahr für Jahr die Energieeffizienz zu steigern""",konkrete Maßnahme,0.9563994407653809,0.9251718875020742,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9563994407653809, 0.031227553263306618, 0.01237303577363491]","* ""Jahr für Jahr die Energieeffizienz zu steigern"""
Audi,2023,"* ""den Anteil der eigenen grünen Energieproduktion zu erhöhen""",konkrete Maßnahme,0.8563998937606812,0.7806771844625473,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8563998937606812, 0.07572270929813385, 0.06787741184234619]","* ""den Anteil der eigenen grünen Energieproduktion zu erhöhen"""
Audi,2023,"* ""sukzessive den Zukauf von externer Energie zu verringern""",konkrete Maßnahme,0.5414307117462158,0.2916014939546585,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5414307117462158, 0.2498292177915573, 0.20874013006687164]","* ""sukzessive den Zukauf von externer Energie zu verringern"""
Audi,2023,Audi hat sich jährlich ein Energiesparziel von mindestens zwei Prozent im Vergleich zum Verbrauch des Vorjahres gesetzt.,konkrete Maßnahme,0.9165642857551575,0.8582556992769241,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9165642857551575, 0.05830858647823334, 0.025127239525318146]",Audi hat sich jährlich ein Energiesparziel von mindestens zwei Prozent im Vergleich zum Verbrauch des Vorjahres gesetzt.
Audi,2023,Perspektivisch sollen bis zu 15 Prozent der benötigten Energie selbst erzeugt werden.,unsicher,0.46138375997543335,0.18208637833595276,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.46138375997543335, 0.2792973816394806, 0.25931882858276367]",Perspektivisch sollen bis zu 15 Prozent der benötigten Energie selbst erzeugt werden.
Audi,2023,Ab 2025 soll sie zusätzliche 18 Megawatt Strom liefern.,unsicher,0.4857494831085205,0.1512463390827179,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4857494831085205, 0.3345031440258026, 0.17974737286567688]",Ab 2025 soll sie zusätzliche 18 Megawatt Strom liefern.
Audi,2023,Der Produktionsstandort deckt bereits seit 2015 mehr als 80 Prozent seines Wärmeenergieverbrauchs mit Erdwärme ab. Aktuell liefert das System dem Standort jährlich mindestens 82.000 MWh Wärmeenergie,unsicher,0.49567848443984985,0.20371443033218384,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.49567848443984985, 0.291964054107666, 0.2123575210571289]",Der Produktionsstandort deckt bereits seit 2015 mehr als 80 Prozent seines Wärmeenergieverbrauchs mit Erdwärme ab. Aktuell liefert das System dem Stan
Audi,2023,"Die CO2-Emissionen in der Produktion werden reduziert, indem",konkrete Maßnahme,0.829901933670044,0.7138694822788239,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.829901933670044, 0.11603245139122009, 0.05406558886170387]","Die CO2-Emissionen in der Produktion werden reduziert, indem"
Audi,2023,- Erdgas durch Methan aus Biogasanlagen ersetzt wird,unsicher,0.4313061833381653,0.09964203834533691,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4313061833381653, 0.33166414499282837, 0.23702968657016754]",- Erdgas durch Methan aus Biogasanlagen ersetzt wird
Audi,2023,- Fernwärme genutzt wird,unsicher,0.40455278754234314,0.049968421459198,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.40455278754234314, 0.35458436608314514, 0.24086281657218933]",- Fernwärme genutzt wird
Audi,2023,- ausschließlich Strom aus erneuerbaren Energien für die Fahrzeugproduktion verwendet wird,unsicher,0.4203285574913025,0.03536602854728699,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4203285574913025, 0.3849625289440155, 0.19470886886119843]",- ausschließlich Strom aus erneuerbaren Energien für die Fahrzeugproduktion verwendet wird
Audi,2023,2023 sollen Audi Standorte1 bilanziell CO2-neutrale2 sein.,konkrete Maßnahme,0.9660869836807251,0.9469079002737999,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9660869836807251, 0.0191790834069252, 0.014733863063156605]",2023 sollen Audi Standorte1 bilanziell CO2-neutrale2 sein.
Audi,2023,2025 sollen alle Audi Standorte1 bilanziell CO2-neutral2 sein.,konkrete Maßnahme,0.9509896636009216,0.9248357880860567,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9509896636009216, 0.02615387551486492, 0.022856412455439568]",2025 sollen alle Audi Standorte1 bilanziell CO2-neutral2 sein.
Audi,2023,"""unter bilanzieller CO2-Neutralität""",konkrete Maßnahme,0.6211606860160828,0.27753642201423645,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.6211606860160828, 0.3436242640018463, 0.03521501645445824]","""unter bilanzieller CO2-Neutralität"""
Audi,2023,"Bis 2025 soll die Umwelt hinsichtlich CO2, Energie, Frischwasser, Abfall zur Beseitigung sowie flüchtiger organischer Verbindungen (VOC-Emissionen) im Vergleich zu 2010 um 35 Prozent pro Fahrzeug entlastet werden.",konkrete Maßnahme,0.8585538268089294,0.781905047595501,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8585538268089294, 0.0766487792134285, 0.06479737162590027]","Bis 2025 soll die Umwelt hinsichtlich CO2, Energie, Frischwasser, Abfall zur Beseitigung sowie flüchtiger organischer Verbindungen (VOC-Emissionen) im"
Audi,2023,Maximal 10 Prozent der gesamten CO2-Emissionen sollen durch externe Klimaschutzprojekte ausgeglichen werden.,konkrete Maßnahme,0.6244332790374756,0.42091605067253113,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.6244332790374756, 0.20351722836494446, 0.17204947769641876]",Maximal 10 Prozent der gesamten CO2-Emissionen sollen durch externe Klimaschutzprojekte ausgeglichen werden.
Audi,2023,"""mit Lkw-Herstellerfirmen, kraftstoffproduzierenden Unternehmen und Speditionen setzt Audi bewusst auf biogene Kraftstoffe wie Biogas und HVO 100 als wichtige Brückentechnologie, die im Vergleich zum Einsatz von Diesel im Fahrbetrieb bis zu 85 Prozent weniger CO2-Emissionen verursachen.""",konkrete Maßnahme,0.9291025996208191,0.8872513584792614,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9291025996208191, 0.041851241141557693, 0.029046183452010155]","""mit Lkw-Herstellerfirmen, kraftstoffproduzierenden Unternehmen und Speditionen setzt Audi bewusst auf biogene Kraftstoffe wie Biogas und HVO 100 als "
Audi,2023,Einsatz des Battery Electric Truck (BET) ab 2025 in der Inbound-Logistik.,konkrete Maßnahme,0.5779134035110474,0.21626445651054382,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5779134035110474, 0.36164894700050354, 0.060437608510255814]",Einsatz des Battery Electric Truck (BET) ab 2025 in der Inbound-Logistik.
Audi,2023,"""Im Zentrum der Anstrengungen: Gemeinsam mit der Volkswagen Konzernlogistik folgt Audi einer langfristigen Roadmap, um Transporte zum und vom Werk so zu organisieren, dass möglichst wenig CO2 ausgestoßen wird. In der Logistik ist es das Ziel, den Bahnanteil weiterhin kontinuierlich zu erhöhen.""",konkrete Maßnahme,0.9996132850646973,0.9993179322045762,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9996132850646973, 0.00029535286012105644, 9.131750994129106e-05]","""Im Zentrum der Anstrengungen: Gemeinsam mit der Volkswagen Konzernlogistik folgt Audi einer langfristigen Roadmap, um Transporte zum und vom Werk so "
Audi,2023,11.500 Tonnen CO2-Emissionen pro Jahr einzusparen.,konkrete Maßnahme,0.6575003266334534,0.4745621234178543,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6575003266334534, 0.18293820321559906, 0.15956151485443115]",11.500 Tonnen CO2-Emissionen pro Jahr einzusparen.
Audi,2023,Ergänzend sollen im Vor- und im Nachlauf von Bahntransporten Lkws mit Elektroantrieb oder im Betrieb mit biogenen Kraftstoffen zum Einsatz kommen.,konkrete Maßnahme,0.6862891912460327,0.49903422594070435,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6862891912460327, 0.18725496530532837, 0.12645581364631653]",Ergänzend sollen im Vor- und im Nachlauf von Bahntransporten Lkws mit Elektroantrieb oder im Betrieb mit biogenen Kraftstoffen zum Einsatz kommen.
Audi,2023,* Einbringung von CO2 in die Atmosphäre während der Fahrt verringern.,unsicher,0.45704686641693115,0.0843801498413086,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.45704686641693115, 0.37266671657562256, 0.17028634250164032]",* Einbringung von CO2 in die Atmosphäre während der Fahrt verringern.
Audi,2023,Bis 2027 will das Unternehmen in allen Kernsegmenten ein rein elektrisches Fahrzeug im Portfolio anbieten.,konkrete Maßnahme,0.6487489342689514,0.35690543055534363,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6487489342689514, 0.2918435037136078, 0.05940752103924751]",Bis 2027 will das Unternehmen in allen Kernsegmenten ein rein elektrisches Fahrzeug im Portfolio anbieten.
Audi,2023,Fahrzeuge auf Basis der neuen Premium Platform Electric im Energieverbrauch bis zu 30 Prozent effizienter als der Audi e-tron (erste Generation).,konkrete Maßnahme,0.7759529948234558,0.6198405921459198,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7759529948234558, 0.156112402677536, 0.0679345652461052]",Fahrzeuge auf Basis der neuen Premium Platform Electric im Energieverbrauch bis zu 30 Prozent effizienter als der Audi e-tron (erste Generation).
Audi,2023,den Aufbau von mehr als 5.000 zusätzlichen Schnellladepunkten mit bis zu 350 kW Ladeleistung an über 1.000 Standorten in Europa bis 2025.,konkrete Maßnahme,0.5678471326828003,0.22677752375602722,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5678471326828003, 0.34106960892677307, 0.09108326584100723]",den Aufbau von mehr als 5.000 zusätzlichen Schnellladepunkten mit bis zu 350 kW Ladeleistung an über 1.000 Standorten in Europa bis 2025.
Audi,2023,"Bis 2025 sollen in verschiedenen Ländern Europas neue Wind- sowie Solarparks entstehen, die zusammengerechnet rund fünf Terawattstunden zusätzlichen Grünstrom erzeugen sollen.",konkrete Maßnahme,0.7919899821281433,0.6470519006252289,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7919899821281433, 0.14493808150291443, 0.06307189911603928]","Bis 2025 sollen in verschiedenen Ländern Europas neue Wind- sowie Solarparks entstehen, die zusammengerechnet rund fünf Terawattstunden zusätzlichen G"
Audi,2023,Auch im Handel forciert Audi im Verbund mit dem Volkswagen Konzern die Reduktion von CO2-Emissionen.,konkrete Maßnahme,0.8629673719406128,0.7817527279257774,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.8629673719406128, 0.08121464401483536, 0.05581795051693916]",Auch im Handel forciert Audi im Verbund mit dem Volkswagen Konzern die Reduktion von CO2-Emissionen.
Audi,2023,"Der CO2-Fußabdruck des gesamten Handelsnetzes des Volkswagen Konzerns soll bis 2030 um mindestens 30 Prozent, bis 2040 um mindestens 55 Prozent und bis 2050 um mindestens 75 Prozent gesenkt werden – ausgehend vom Basiswert im Jahr 2020.",konkrete Maßnahme,0.9831010103225708,0.9700809242203832,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9831010103225708, 0.013020086102187634, 0.0038789159152656794]","Der CO2-Fußabdruck des gesamten Handelsnetzes des Volkswagen Konzerns soll bis 2030 um mindestens 30 Prozent, bis 2040 um mindestens 55 Prozent und bi"
Audi,2023,In den kommenden Jahren sollen weltweit 95 Prozent des weltweiten Handels- und Servicenetzes an der Zertifizierung teilnehmen.,konkrete Maßnahme,0.6082586646080017,0.3367593288421631,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6082586646080017, 0.2714993357658386, 0.12024201452732086]",In den kommenden Jahren sollen weltweit 95 Prozent des weltweiten Handels- und Servicenetzes an der Zertifizierung teilnehmen.
Audi,2023,"höchstmögliche Energieeffizienz und Einsatz erneuerbarer Energien für neu errichtete und bestehende Gebäude, soweit dies wirtschaftlich und technisch machbar ist.",konkrete Maßnahme,0.9977946281433105,0.9961630757898092,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9977946281433105, 0.0016315523535013199, 0.0005738483741879463]","höchstmögliche Energieeffizienz und Einsatz erneuerbarer Energien für neu errichtete und bestehende Gebäude, soweit dies wirtschaftlich und technisch "
Audi,2023,"""Januar 2024 fertigt das Audi Werk in Ingolstadt bilanziell CO2-neutral2 – ein weiterer wichtiger Meilenstein auf dem Weg hin zu einer nachhaltigen Produktion im Stammwerk.""",konkrete Maßnahme,0.999764621257782,0.9995875409658765,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.999764621257782, 0.0001770802919054404, 5.828094435855746e-05]","""Januar 2024 fertigt das Audi Werk in Ingolstadt bilanziell CO2-neutral2 – ein weiterer wichtiger Meilenstein auf dem Weg hin zu einer nachhaltigen Pr"
Audi,2023,"""zwei Schritte verdeutlichen, wie Audi dieses Ziel erreicht. Unter bilanzieller CO2-Neutralität versteht Audi einen Zustand, bei dem nach Ausschöpfung anderer in Betracht kommender Reduktionsmaßnahmen in Bezug auf verursachte CO2-Emissionen durch die Produkte oder Tätigkeiten von Audi weiterhin vorhandene und/ oder im Rahmen der Lieferkette, der Herstellung und des Recyclings der Audi Fahrzeuge aktuell nicht vermeidbare CO2-Emissionen durch freiwillige und weltweit durchgeführte Kompensationsprojekte zumindest mengenmäßig ausgeglichen werden.""",konkrete Maßnahme,0.9992014765739441,0.9985322531429119,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9992014765739441, 0.000669223431032151, 0.00012922909809276462]","""zwei Schritte verdeutlichen, wie Audi dieses Ziel erreicht. Unter bilanzieller CO2-Neutralität versteht Audi einen Zustand, bei dem nach Ausschöpfung"
Audi,2023,* Verringerung des Energieverbrauchs,konkrete Maßnahme,0.6974490880966187,0.532032921910286,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.6974490880966187, 0.1654161661863327, 0.13713482022285461]",* Verringerung des Energieverbrauchs
Audi,2023,* Senkung der Treibhausgasemissionen,konkrete Maßnahme,0.7793797850608826,0.6097434014081955,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.7793797850608826, 0.16963638365268707, 0.05098384618759155]",* Senkung der Treibhausgasemissionen
Audi,2023,"Audi verfolgt dahingehend in Kooperation mit dem Volkswagen Konzern drei Ansätze: erstens das Remanufacturing, bei dem Hochvoltbatterien weiterhin in E-Fahrzeugen eingesetzt werden.",konkrete Maßnahme,0.7795345783233643,0.6596383303403854,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7795345783233643, 0.11989624798297882, 0.10056913644075394]","Audi verfolgt dahingehend in Kooperation mit dem Volkswagen Konzern drei Ansätze: erstens das Remanufacturing, bei dem Hochvoltbatterien weiterhin in "
Audi,2023,CO2-Einsparungen in der Logistik t CO2e – 20 9.622 8.994,konkrete Maßnahme,0.5796825885772705,0.3678820878267288,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.5796825885772705, 0.2118005007505417, 0.20851685106754303]",CO2-Einsparungen in der Logistik t CO2e – 20 9.622 8.994
Audi,2023,Audi verfolgt konsequent eine Dekarbonisierungsstrategie entlang der gesamten Wertschöpfungskette.,konkrete Maßnahme,0.9993826746940613,0.999066498625325,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9993826746940613, 0.00031617606873624027, 0.0003011086373589933]",Audi verfolgt konsequent eine Dekarbonisierungsstrategie entlang der gesamten Wertschöpfungskette.
Audi,2023,Der Anstieg der Erderwärmung soll im Vergleich zum vorindustriellen Zeitalter auf deutlich unter zwei Grad Celsius begrenzt werden.,konkrete Maßnahme,0.669843316078186,0.47886478900909424,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.669843316078186, 0.1909785270690918, 0.13917814195156097]",Der Anstieg der Erderwärmung soll im Vergleich zum vorindustriellen Zeitalter auf deutlich unter zwei Grad Celsius begrenzt werden.
Audi,2023,"""Um dieses Ziel zu erreichen, dürfen in der zweiten Hälfte dieses Jahrhunderts nicht mehr klimaschädliche Gase ausgestoßen werden, als der Atmosphäre durch beispielsweise Wälder, entzogen werden.""",konkrete Maßnahme,0.8334734439849854,0.7031670063734055,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8334734439849854, 0.1303064376115799, 0.03622014820575714]","""Um dieses Ziel zu erreichen, dürfen in der zweiten Hälfte dieses Jahrhunderts nicht mehr klimaschädliche Gase ausgestoßen werden, als der Atmosphäre "
